,sensor [Auto],,,,,,,
05/20/26 11:33:15.845,"3100","1006","23.9","70.7","1005","75","21.8",
05/20/26 11:33:20.845,"3100","1006","23.9","70.5","1005","75","21.8",
05/20/26 11:33:25.845,"3100","1006","23.9","70.5","1005","74","21.8",
05/20/26 11:33:30.845,"3000","1006","23.9","70.5","1005","74","21.8",
05/20/26 11:33:35.845,"3000","1006","23.9","70.5","1005","74","21.8",
05/20/26 11:33:40.844,"3000","1006","23.9","70.4","1005","74","21.8",
05/20/26 11:33:45.845,"3000","1006","23.9","70.4","1005","74","21.8",
05/20/26 11:33:50.844,"3100","1006","23.9","70.4","1005","74","21.8",
05/20/26 11:33:55.844,"3100","1006","23.9","70.4","1005","74","21.8",
05/20/26 11:34:00.845,"3100","1006","23.9","70.5","1005","74","21.8",
05/20/26 11:34:05.845,"3000","1006","23.9","70.6","1005","74","21.8",
05/20/26 11:34:10.845,"3100","1006","23.9","70.6","1005","74","21.8",
05/20/26 11:34:15.844,"3100","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:34:20.844,"3100","1006","23.9","70.4","1005","74","21.8",
05/20/26 11:34:25.845,"3100","1006","23.9","70.5","1005","74","21.8",
05/20/26 11:34:30.845,"3100","1006","23.9","70.5","1005","74","21.8",
05/20/26 11:34:35.845,"3100","1006","23.9","70.4","1005","74","21.8",
05/20/26 11:34:40.845,"3000","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:34:45.845,"3100","1006","23.9","70.2","1005","74","21.8",
05/20/26 11:34:50.845,"3100","1006","23.9","70.2","1005","74","21.8",
05/20/26 11:34:55.845,"3100","1006","23.8","70.3","1005","74","21.8",
05/20/26 11:35:00.845,"3100","1006","23.9","70.4","1005","74","21.8",
05/20/26 11:35:05.845,"3100","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:35:10.845,"3000","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:35:15.845,"3100","1006","23.9","70.2","1005","74","21.8",
05/20/26 11:35:20.845,"3100","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:35:25.845,"3100","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:35:30.845,"3100","1006","23.9","70.2","1005","74","21.8",
05/20/26 11:35:35.846,"3100","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:35:40.845,"3000","1006","23.9","70.2","1005","74","21.8",
05/20/26 11:35:45.845,"3100","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:35:50.845,"3100","1006","23.9","70.2","1005","74","21.8",
05/20/26 11:35:55.846,"3100","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:36:00.845,"3100","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:36:05.846,"3100","1006","23.8","70.2","1005","74","21.8",
05/20/26 11:36:10.846,"3100","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:36:15.846,"3100","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:36:20.846,"3100","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:36:25.846,"3100","1006","24","70.2","1005","74","21.8",
05/20/26 11:36:30.845,"3100","1006","24","70.1","1005","74","21.8",
05/20/26 11:36:35.846,"3100","1006","24","70.1","1005","74","21.8",
05/20/26 11:36:40.855,"3100","1006","24","70.1","1005","74","21.8",
05/20/26 11:36:45.899,"3100","1006","24","70.2","1005","74","21.8",
05/20/26 11:36:50.846,"3100","1006","24","70.2","1005","74","21.8",
05/20/26 11:36:55.846,"3100","1006","24","70.1","1005","74","21.8",
05/20/26 11:37:00.846,"3100","1006","24","70","1005","74","21.8",
05/20/26 11:37:05.846,"3100","1006","24","70.1","1005","74","21.8",
05/20/26 11:37:10.846,"3100","1006","24","70.1","1005","74","21.8",
05/20/26 11:37:15.846,"3100","1006","24","70","1005","74","21.8",
05/20/26 11:37:20.846,"3100","1006","23.9","70","1005","74","21.8",
05/20/26 11:37:25.846,"3100","1006","23.9","69.9","1005","74","21.8",
05/20/26 11:37:30.847,"3100","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:37:35.846,"3200","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:37:40.846,"3200","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:37:45.846,"3100","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:37:50.846,"3100","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:37:55.846,"3100","1006","23.9","70.2","1005","74","21.8",
05/20/26 11:38:00.846,"3100","1006","23.8","70.3","1005","74","21.8",
05/20/26 11:38:05.846,"3200","1006","23.8","70.5","1005","74","21.8",
05/20/26 11:38:10.846,"3200","1006","23.9","70.5","1005","74","21.8",
05/20/26 11:38:15.846,"3200","1006","23.9","70.4","1005","74","21.8",
05/20/26 11:38:20.847,"3200","1006","23.9","70.4","1005","74","21.8",
05/20/26 11:38:25.847,"3200","1005","23.9","70.2","1005","74","21.8",
05/20/26 11:38:30.846,"3200","1006","23.9","70.1","1005","74","21.8",
05/20/26 11:38:35.846,"3200","1006","23.9","70.2","1005","74","21.8",
05/20/26 11:38:40.847,"3200","1006","23.9","70.2","1005","74","21.8",
05/20/26 11:38:45.846,"3100","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:38:50.847,"3200","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:38:55.846,"3100","1005","23.9","70.3","1005","74","21.8",
05/20/26 11:39:00.847,"3200","1006","23.9","70.3","1005","74","21.8",
05/20/26 11:39:05.847,"3200","1006","23.8","70.3","1005","74","21.8",
05/20/26 11:39:10.847,"3200","1005","23.8","70.5","1005","74","21.8",
05/20/26 11:39:15.846,"3200","1005","23.8","70.5","1004","74","21.8",
05/20/26 11:39:20.846,"3200","1006","23.8","70.5","1005","74","21.8",
05/20/26 11:39:25.847,"3200","1005","23.8","70.5","1005","74","21.8",
05/20/26 11:39:30.847,"3200","1006","23.8","70.7","1005","74","21.8",
05/20/26 11:39:35.847,"3200","1006","23.8","70.6","1005","74","21.8",
05/20/26 11:39:40.847,"3200","1005","23.9","70.7","1005","74","21.8",
05/20/26 11:39:45.847,"3200","1005","23.9","70.6","1005","74","21.8",
05/20/26 11:39:50.847,"3200","1006","23.9","70.6","1005","74","21.8",
05/20/26 11:39:55.847,"3200","1006","23.9","70.5","1005","74","21.8",
05/20/26 11:40:00.847,"3200","1005","23.9","70.5","1005","74","21.8",
05/20/26 11:40:05.847,"3200","1005","23.9","70.3","1005","74","21.8",
05/20/26 11:40:10.847,"3200","1005","23.9","70.3","1005","74","21.8",
05/20/26 11:40:15.847,"3200","1005","23.9","70.3","1005","74","21.8",
05/20/26 11:40:20.847,"3200","1005","23.9","70.3","1005","74","21.8",
05/20/26 11:40:25.847,"3200","1005","23.9","70.2","1005","74","21.8",
05/20/26 11:40:30.847,"3200","1005","24","70.3","1005","74","21.8",
05/20/26 11:40:35.847,"3200","1006","24","70.4","1005","74","21.8",
05/20/26 11:40:40.847,"3200","1006","24","70.3","1005","74","21.8",
05/20/26 11:40:45.847,"3200","1005","24","70.1","1005","74","21.8",
05/20/26 11:40:50.847,"3200","1005","24","70","1005","74","21.8",
05/20/26 11:40:55.847,"3200","1005","24","69.9","1005","74","21.8",
05/20/26 11:41:00.847,"3200","1005","24","69.9","1005","74","21.8",
05/20/26 11:41:05.847,"3200","1005","23.9","69.9","1005","74","21.8",
05/20/26 11:41:10.847,"3200","1005","23.9","70.1","1005","74","21.8",
05/20/26 11:41:15.847,"3200","1005","23.9","70.1","1005","74","21.8",
05/20/26 11:41:20.848,"3200","1005","23.9","70.2","1005","74","21.8",
05/20/26 11:41:25.847,"3200","1005","23.8","70.2","1004","74","21.8",
05/20/26 11:41:30.848,"3200","1005","23.8","70.3","1005","74","21.8",
05/20/26 11:41:35.847,"3200","1005","23.8","70.4","1005","74","21.8",
05/20/26 11:41:40.848,"3200","1005","23.8","70.4","1005","74","21.8",
05/20/26 11:41:45.848,"3200","1005","23.8","70.6","1004","74","21.8",
05/20/26 11:41:50.847,"3200","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:41:55.848,"3200","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:42:00.848,"3300","1005","23.8","70.5","1005","74","21.8",
05/20/26 11:42:05.848,"3300","1006","23.8","70.4","1005","74","21.8",
05/20/26 11:42:10.848,"3300","1005","23.8","70.4","1005","74","21.8",
05/20/26 11:42:15.848,"3300","1005","23.8","70.5","1005","74","21.8",
05/20/26 11:42:20.847,"3300","1005","23.8","70.5","1005","74","21.8",
05/20/26 11:42:25.848,"3300","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:42:30.848,"3300","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:42:35.847,"3200","1006","23.8","70.6","1005","74","21.8",
05/20/26 11:42:40.848,"3200","1005","23.8","70.5","1005","74","21.8",
05/20/26 11:42:45.848,"3300","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:42:50.848,"3200","1005","23.8","70.7","1005","74","21.8",
05/20/26 11:42:55.848,"3300","1005","23.8","70.8","1005","74","21.8",
05/20/26 11:43:00.848,"3300","1005","23.8","70.8","1005","74","21.8",
05/20/26 11:43:05.848,"3300","1005","23.7","70.7","1004","74","21.8",
05/20/26 11:43:10.848,"3300","1005","23.7","70.8","1005","74","21.8",
05/20/26 11:43:15.848,"3300","1005","23.7","70.9","1005","74","21.8",
05/20/26 11:43:20.848,"3300","1005","23.8","71","1005","74","21.8",
05/20/26 11:43:25.848,"3300","1005","23.7","71","1005","74","21.8",
05/20/26 11:43:30.848,"3300","1005","23.8","71","1005","74","21.8",
05/20/26 11:43:35.848,"3300","1005","23.8","70.9","1005","74","21.8",
05/20/26 11:43:40.848,"3300","1005","23.8","70.9","1005","74","21.8",
05/20/26 11:43:45.848,"3300","1005","23.8","70.7","1005","74","21.8",
05/20/26 11:43:50.848,"3300","1005","23.8","70.7","1005","74","21.8",
05/20/26 11:43:55.848,"3300","1005","23.8","70.5","1005","74","21.8",
05/20/26 11:44:00.849,"3300","1005","23.8","70.5","1005","74","21.8",
05/20/26 11:44:05.849,"3300","1005","23.8","70.5","1005","74","21.8",
05/20/26 11:44:10.848,"3300","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:44:15.848,"3300","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:44:20.849,"3200","1005","23.8","70.6","1004","74","21.8",
05/20/26 11:44:25.849,"3300","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:44:30.849,"3200","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:44:35.849,"3200","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:44:40.849,"3300","1005","23.8","70.6","1005","74","21.8",
05/20/26 11:44:45.848,"3300","1005","23.8","70.7","1005","74","21.8",
05/20/26 11:44:50.849,"3300","1005","23.8","70.7","1004","74","21.8",
05/20/26 11:44:55.849,"3300","1005","23.8","70.7","1005","74","21.8",
05/20/26 11:45:00.848,"3300","1005","23.8","70.9","1005","74","21.8",
05/20/26 11:45:05.849,"3300","1005","23.8","70.8","1005","74","21.8",
05/20/26 11:45:10.849,"3300","1005","23.8","70.8","1005","74","21.8",
05/20/26 11:45:15.849,"3300","1005","23.8","70.7","1005","74","21.8",
05/20/26 11:45:20.849,"3300","1005","23.8","70.8","1005","74","21.8",
05/20/26 11:45:25.848,"3300","1005","23.8","70.9","1004","74","21.8",
05/20/26 11:45:30.849,"3300","1005","23.9","70.8","1005","74","21.8",
05/20/26 11:45:35.849,"3400","1005","23.9","70.8","1005","74","21.8",
05/20/26 11:45:40.849,"3300","1005","23.9","70.8","1004","74","21.8",
05/20/26 11:45:45.849,"3300","1005","23.9","70.8","1004","74","21.8",
05/20/26 11:45:50.849,"3300","1005","23.9","70.8","1004","74","21.9",
05/20/26 11:45:55.849,"3300","1005","23.9","70.7","1004","74","21.9",
05/20/26 11:46:00.849,"3300","1005","23.9","70.6","1004","74","21.9",
05/20/26 11:46:05.849,"3300","1005","23.9","70.6","1004","74","21.9",
05/20/26 11:46:10.849,"3400","1005","23.9","70.6","1005","74","21.9",
05/20/26 11:46:15.849,"3400","1005","23.9","70.4","1005","74","21.9",
05/20/26 11:46:20.849,"3400","1005","23.9","70.2","1005","74","21.9",
05/20/26 11:46:25.849,"3400","1005","23.9","70.4","1005","74","21.9",
05/20/26 11:46:30.850,"3400","1005","24","70.4","1005","74","21.9",
05/20/26 11:46:35.849,"3400","1005","24","70.3","1005","74","21.9",
05/20/26 11:46:40.849,"3300","1005","24","70.3","1004","74","21.9",
05/20/26 11:46:45.849,"3400","1005","24","70.2","1004","74","21.9",
05/20/26 11:46:50.849,"3400","1005","24","70.2","1004","74","21.9",
05/20/26 11:46:55.850,"3300","1005","24.1","70","1004","74","21.9",
05/20/26 11:47:00.849,"3300","1005","24.1","69.9","1005","74","21.9",
05/20/26 11:47:05.850,"3300","1005","24.1","69.7","1005","74","21.9",
05/20/26 11:47:10.849,"3400","1005","24.1","69.7","1004","74","21.9",
05/20/26 11:47:15.849,"3400","1005","24","69.7","1004","74","21.9",
05/20/26 11:47:20.849,"3300","1005","24","69.7","1004","74","21.9",
05/20/26 11:47:25.850,"3300","1005","24.1","69.7","1004","74","21.9",
05/20/26 11:47:30.850,"3400","1005","24.1","69.6","1004","74","21.9",
05/20/26 11:47:35.850,"3400","1005","24","69.5","1005","74","21.9",
05/20/26 11:47:40.849,"3300","1005","24","69.7","1004","74","21.9",
05/20/26 11:47:45.850,"3300","1005","24","69.6","1004","74","21.9",
05/20/26 11:47:50.850,"3300","1005","24","69.5","1004","74","21.9",
05/20/26 11:47:55.850,"3400","1005","24","69.6","1005","74","21.9",
05/20/26 11:48:00.850,"3400","1005","24","69.9","1004","74","21.9",
05/20/26 11:48:05.850,"3400","1005","24","69.8","1005","74","21.9",
05/20/26 11:48:10.850,"3400","1005","24","69.7","1005","74","21.9",
05/20/26 11:48:15.851,"3300","1005","23.9","69.8","1004","74","21.9",
05/20/26 11:48:20.850,"3400","1005","23.9","69.9","1004","74","21.9",
05/20/26 11:48:25.850,"3300","1005","23.9","70","1004","74","21.9",
05/20/26 11:48:30.850,"3400","1005","23.9","69.9","1004","74","21.9",
05/20/26 11:48:35.850,"3400","1005","23.9","69.8","1004","74","21.9",
05/20/26 11:48:40.850,"3400","1005","23.9","69.8","1005","74","21.9",
05/20/26 11:48:45.850,"3400","1005","23.9","70.1","1005","74","21.9",
05/20/26 11:48:50.850,"3300","1005","24","70","1005","74","21.9",
05/20/26 11:48:55.850,"3300","1005","24","70","1005","74","21.9",
05/20/26 11:49:00.850,"3300","1005","24","69.9","1004","74","21.9",
05/20/26 11:49:05.850,"3300","1005","24","69.9","1005","74","21.9",
05/20/26 11:49:10.850,"3400","1005","24","69.9","1005","74","21.9",
05/20/26 11:49:15.850,"3400","1005","24","69.9","1004","74","21.9",
05/20/26 11:49:20.850,"3400","1005","24","69.9","1004","74","21.9",
05/20/26 11:49:25.850,"3400","1005","24","69.9","1004","74","21.9",
05/20/26 11:49:30.851,"3400","1005","24","69.9","1004","74","21.9",
05/20/26 11:49:35.850,"3300","1005","24","70","1005","74","21.9",
05/20/26 11:49:40.851,"3400","1005","24","70","1005","74","21.9",
05/20/26 11:49:45.850,"3300","1005","24","70","1004","74","21.9",
05/20/26 11:49:50.850,"3400","1005","24","69.9","1005","74","21.9",
05/20/26 11:49:55.851,"3300","1005","24","69.9","1004","74","21.9",
05/20/26 11:50:00.851,"3300","1005","24","69.9","1004","74","22",
05/20/26 11:50:05.850,"3300","1005","24.1","69.9","1004","74","22",
05/20/26 11:50:10.851,"3300","1005","24.1","69.8","1005","74","22",
05/20/26 11:50:15.851,"3400","1005","24.1","69.8","1004","74","22",
05/20/26 11:50:20.850,"3400","1005","24.1","69.8","1005","74","22",
05/20/26 11:50:25.851,"3400","1005","24.1","69.7","1004","74","22",
05/20/26 11:50:30.851,"3400","1005","24.1","69.6","1004","74","22",
05/20/26 11:50:35.851,"3300","1005","24.1","69.5","1004","74","22",
05/20/26 11:50:40.851,"3300","1005","24.1","69.5","1004","74","22",
05/20/26 11:50:45.850,"3400","1005","24.1","69.4","1004","74","22",
05/20/26 11:50:50.851,"3400","1005","24.1","69.4","1004","74","22",
05/20/26 11:50:55.851,"3400","1005","24.1","69.5","1004","74","22",
05/20/26 11:51:00.851,"3300","1005","24.1","69.5","1004","74","22",
05/20/26 11:51:05.851,"3400","1005","24.2","69.5","1004","74","22",
05/20/26 11:51:10.851,"3400","1005","24.2","69.3","1004","74","22",
05/20/26 11:51:15.851,"3400","1005","24.2","69.3","1004","74","22",
05/20/26 11:51:20.851,"3400","1005","24.2","69.2","1004","73","22",
05/20/26 11:51:25.852,"3300","1005","24.1","69.4","1004","73","22",
05/20/26 11:51:30.851,"3300","1005","24.1","69.3","1004","73","22",
05/20/26 11:51:35.851,"3400","1005","24.1","69.3","1004","73","22",
05/20/26 11:51:40.852,"3400","1005","24.1","69.2","1004","73","22",
05/20/26 11:51:45.852,"3400","1005","24.1","69.1","1004","73","22",
05/20/26 11:51:50.851,"3400","1005","24.1","69","1004","73","22",
05/20/26 11:51:55.852,"3400","1005","24","69.1","1004","73","22",
05/20/26 11:52:00.851,"3400","1005","24","69.1","1004","73","22",
05/20/26 11:52:05.852,"3400","1005","24","69.3","1004","73","22",
05/20/26 11:52:10.851,"3400","1005","24","69.4","1004","73","22",
05/20/26 11:52:15.852,"3400","1005","24","69.4","1004","73","22",
05/20/26 11:52:20.852,"3400","1005","24","69.4","1004","73","22",
05/20/26 11:52:25.852,"3400","1005","24","69.5","1004","73","22",
05/20/26 11:52:30.852,"3400","1005","24","69.5","1004","73","22",
05/20/26 11:52:35.852,"3400","1005","24","69.7","1004","73","22",
05/20/26 11:52:40.851,"3400","1005","24","69.7","1004","73","22",
05/20/26 11:52:44.920,"3400","1005","24","69.6","1004","73","22",
05/20/26 11:56:29.631,"0","1005","24","69.6","1004","73","21.9",
05/20/26 11:56:34.629,"0","1005","24","69.7","1004","73","21.9",
05/20/26 11:56:39.630,"100","1005","24","69.6","1004","73","21.9",
05/20/26 11:56:44.629,"500","1005","24","69.4","1004","73","21.9",
05/20/26 11:56:49.630,"1100","1005","24.1","69.4","1004","73","22",
05/20/26 11:56:54.630,"3000","1005","24.1","69.3","1004","73","21.9",
05/20/26 11:56:59.629,"5900","1005","24.1","69.3","1004","73","22",
05/20/26 11:57:04.630,"9300","1005","24.1","69.2","1004","73","22",
05/20/26 11:57:09.630,"13800","1005","24.1","69.2","1004","73","22",
05/20/26 11:57:14.629,"18300","1005","24.1","69","1004","73","22",
05/20/26 11:57:19.630,"22600","1005","24.1","69","1004","73","22",
05/20/26 11:57:24.630,"26600","1005","24","69","1004","73","22",
05/20/26 11:57:29.630,"30400","1005","24","69","1004","73","22",
05/20/26 11:57:34.630,"33600","1005","24.1","69","1004","73","22",
05/20/26 11:57:39.630,"36000","1005","24","69.1","1004","73","22",
05/20/26 11:57:44.630,"37700","1005","24","69.1","1004","73","22",
05/20/26 11:57:49.631,"39200","1005","24","69.1","1004","73","22",
05/20/26 11:57:54.630,"40300","1005","24","69.2","1004","73","22",
05/20/26 11:57:59.630,"41300","1005","24","69.4","1004","73","22",
05/20/26 11:58:04.631,"42000","1005","24","69.3","1004","73","22",
05/20/26 11:58:09.630,"42600","1005","24","69.3","1004","73","22",
05/20/26 11:58:14.631,"42800","1005","24.1","69.2","1004","73","22",
05/20/26 11:58:19.630,"43200","1005","24.1","69","1004","73","22",
05/20/26 11:58:24.630,"43300","1005","24.1","68.8","1004","73","22",
05/20/26 11:58:29.630,"43700","1005","24.1","68.8","1004","73","22",
05/20/26 11:58:34.630,"43900","1005","24.1","69","1004","73","22",
05/20/26 11:58:39.630,"44000","1005","24.1","69.1","1004","73","22",
05/20/26 11:58:44.631,"44000","1005","24.1","69","1004","73","22",
05/20/26 11:58:49.630,"44300","1005","24","68.9","1004","73","22",
05/20/26 11:58:54.631,"44200","1005","24","69","1004","73","22",
05/20/26 11:58:59.631,"44100","1005","24","69","1004","73","22",
05/20/26 11:59:04.631,"44200","1005","24","69.2","1004","73","22",
05/20/26 11:59:09.630,"44400","1005","24","69.2","1004","73","22",
05/20/26 11:59:14.630,"44700","1005","24","69.2","1004","73","22",
05/20/26 11:59:19.630,"44800","1005","24.1","69.2","1004","73","22",
05/20/26 11:59:24.630,"44900","1005","24","69.1","1004","73","22",
05/20/26 11:59:29.631,"44600","1005","24","69.2","1004","73","22",
05/20/26 11:59:34.631,"44700","1005","24","69.1","1004","73","22",
05/20/26 11:59:39.631,"44800","1005","24.1","69.1","1004","73","22",
05/20/26 11:59:44.631,"44800","1005","24.1","69.1","1004","73","22",
05/20/26 11:59:49.631,"45100","1005","24","69","1004","73","22",
05/20/26 11:59:54.631,"45100","1005","24","69","1004","73","22",
05/20/26 11:59:59.631,"45100","1005","24","68.9","1004","73","22",
05/20/26 12:00:04.631,"45000","1005","24.1","68.9","1004","73","22",
05/20/26 12:00:09.631,"45200","1005","24","68.8","1004","73","22",
05/20/26 12:00:14.631,"45100","1005","24.1","69","1004","73","22",
05/20/26 12:00:19.632,"45000","1005","24.1","69","1004","73","22",
05/20/26 12:00:24.631,"45200","1005","24.1","68.9","1004","73","22",
05/20/26 12:00:29.631,"45200","1005","24.1","69","1004","73","22",
05/20/26 12:00:34.632,"45300","1005","24.1","69","1004","73","22",
05/20/26 12:00:39.631,"45900","1005","24.1","69.1","1004","73","22",
05/20/26 12:00:44.631,"46100","1005","24.1","69","1004","73","22",
05/20/26 12:00:49.631,"46400","1005","24.1","68.9","1004","73","22",
05/20/26 12:00:54.631,"46400","1005","24.1","68.9","1004","73","22",
05/20/26 12:00:59.632,"46500","1005","24.1","68.8","1004","73","22",
05/20/26 12:01:04.631,"46900","1005","24.1","68.9","1004","73","22",
05/20/26 12:01:09.632,"46400","1005","24.1","68.8","1004","73","22",
05/20/26 12:01:14.631,"46700","1005","24.1","68.8","1004","73","22",
05/20/26 12:01:19.632,"46500","1005","24.1","68.8","1004","73","22",
05/20/26 12:01:24.632,"46700","1005","24.1","68.8","1004","73","22",
05/20/26 12:01:29.632,"46600","1005","24.2","68.8","1004","73","22",
05/20/26 12:01:34.632,"46600","1005","24.2","68.7","1004","73","22",
05/20/26 12:01:39.631,"46600","1005","24.2","68.6","1004","73","22",
05/20/26 12:01:44.632,"47100","1005","24.2","68.6","1004","73","22",
05/20/26 12:01:49.632,"47000","1005","24.1","68.7","1004","73","22",
05/20/26 12:01:54.632,"47200","1005","24.2","68.7","1004","73","22",
05/20/26 12:01:59.632,"46900","1005","24.2","68.6","1004","73","22",
05/20/26 12:02:04.632,"46800","1005","24.2","68.5","1004","73","22",
05/20/26 12:02:09.632,"47300","1005","24.2","68.5","1004","73","22",
05/20/26 12:02:14.632,"47200","1005","24.2","68.5","1004","73","22",
05/20/26 12:02:19.632,"47100","1005","24.2","68.4","1004","73","22",
05/20/26 12:02:24.632,"47100","1005","24.2","68.5","1004","73","22",
05/20/26 12:02:29.632,"47000","1005","24.2","68.4","1004","73","22",
05/20/26 12:02:34.632,"47200","1005","24.2","68.5","1004","73","22",
05/20/26 12:02:39.632,"47100","1005","24.2","68.5","1004","73","22",
05/20/26 12:02:44.632,"47300","1005","24.2","68.5","1004","73","22",
05/20/26 12:02:49.632,"47600","1005","24.2","68.5","1004","73","22",
05/20/26 12:02:54.632,"47600","1005","24.2","68.5","1004","73","22",
05/20/26 12:02:59.632,"47900","1005","24.2","68.6","1004","73","22",
05/20/26 12:03:04.632,"47800","1005","24.2","68.7","1004","73","22",
05/20/26 12:03:09.632,"47800","1005","24.2","68.7","1004","73","22",
05/20/26 12:03:14.633,"47600","1005","24.2","68.7","1004","73","22",
05/20/26 12:03:19.632,"47800","1005","24.2","68.8","1004","73","22",
05/20/26 12:03:24.632,"48100","1005","24.2","68.7","1004","73","22",
05/20/26 12:03:29.632,"48000","1005","24.2","68.6","1004","73","22",
05/20/26 12:03:34.633,"47800","1005","24.2","68.5","1004","73","22",
05/20/26 12:03:39.633,"47900","1005","24.2","68.5","1004","73","22",
05/20/26 12:03:44.633,"48000","1005","24.3","68.4","1004","73","22",
05/20/26 12:03:49.633,"47900","1005","24.3","68.4","1004","73","22",
05/20/26 12:03:54.633,"48000","1005","24.3","68.4","1004","73","22",
05/20/26 12:03:59.633,"47900","1005","24.2","68.4","1004","73","22",
05/20/26 12:04:04.633,"48000","1005","24.3","68.3","1004","73","22",
05/20/26 12:04:09.633,"47700","1005","24.3","68.3","1004","73","22",
05/20/26 12:04:14.633,"48000","1005","24.3","68.3","1004","73","22",
05/20/26 12:04:19.633,"47900","1005","24.3","68.2","1004","73","22",
05/20/26 12:04:24.633,"47900","1005","24.2","68.1","1004","73","22",
05/20/26 12:04:29.634,"47700","1005","24.2","68.1","1004","73","22",
05/20/26 12:04:34.633,"47700","1005","24.2","68.1","1004","72","22",
05/20/26 12:04:39.633,"47900","1005","24.2","68.1","1004","72","22",
05/20/26 12:04:44.633,"47800","1005","24.2","68.3","1004","73","22",
05/20/26 12:04:49.633,"48100","1005","24.2","68.5","1004","73","22",
05/20/26 12:04:54.633,"48500","1005","24.2","68.4","1004","73","22",
05/20/26 12:04:59.633,"48800","1005","24.1","68.4","1004","73","22",
05/20/26 12:05:04.634,"48800","1005","24.1","68.4","1004","73","22",
05/20/26 12:05:09.634,"48800","1005","24.1","68.4","1004","73","22",
05/20/26 12:05:14.634,"49100","1005","24.1","68.4","1004","72","22",
05/20/26 12:05:19.634,"49300","1005","24","68.5","1004","73","22",
05/20/26 12:05:24.634,"49300","1005","24","68.7","1004","73","22",
05/20/26 12:05:29.634,"49500","1005","24","68.7","1004","73","22",
05/20/26 12:05:34.634,"49600","1005","24","68.7","1004","72","22",
05/20/26 12:05:39.634,"49800","1005","24","68.7","1004","72","22",
